timestamp,open,high,low,close,volume
2025-07-04 02:27:01,35200.9,35550.7,35037.25,35523.88,1752.05
2025-07-04 03:27:01,35551.64,36280.93,34915.73,35625.36,1135.29
2025-07-04 04:27:01,35530.85,35578.43,35244.88,35265.54,1263.15
2025-07-04 05:27:01,35344.84,36278.23,34534.8,36051.12,2358.27
2025-07-04 06:27:01,36027.03,36028.44,35759.42,35832.83,673.38
2025-07-04 07:27:01,35823.41,36178.61,35442.9,35952.0,1642.07
2025-07-04 08:27:01,36011.4,39298.5,35949.74,39239.24,2762.08
2025-07-04 09:27:01,39199.77,39303.03,38905.65,39236.24,1623.05
2025-07-04 10:27:01,39256.91,40853.93,39233.26,40826.53,1268.54
2025-07-04 11:27:01,40821.04,41096.07,40108.27,40336.0,1688.65
2025-07-04 12:27:01,40278.26,40517.05,40136.28,40355.93,1740.56
2025-07-04 13:27:01,40362.06,42851.95,39597.02,42603.52,2510.82
2025-07-04 14:27:01,42666.8,43232.8,41799.75,41874.05,1253.0
2025-07-04 15:27:01,41963.91,45076.13,41410.01,44671.95,3032.37
2025-07-04 16:27:01,44883.15,46600.79,44380.29,45729.33,1717.87
2025-07-04 17:27:01,45673.92,45883.78,44589.38,44897.31,2228.24
2025-07-04 18:27:01,45051.7,45611.09,45000.25,45465.97,1273.09
2025-07-04 19:27:01,45468.28,46195.33,45410.35,46188.71,2190.23
2025-07-04 20:27:01,46011.37,47374.18,45901.22,47168.64,1855.7
2025-07-04 21:27:01,47142.33,47176.87,44591.29,44682.27,2277.17
2025-07-04 22:27:01,44657.27,45828.66,42450.74,43436.54,847.61
2025-07-04 23:27:01,43342.27,43584.71,42987.24,43239.35,1059.91
2025-07-05 00:27:01,43167.97,43670.49,42733.57,43214.48,972.06
2025-07-05 01:27:01,43203.64,44661.92,42474.27,44150.66,2330.72
2025-07-05 02:27:01,44179.62,44482.41,43685.92,44353.47,1382.4
2025-07-05 03:27:01,44386.07,44946.68,41457.8,42151.72,2688.28
2025-07-05 04:27:01,42125.29,43286.31,41403.05,42766.75,853.31
2025-07-05 05:27:01,42814.27,43633.19,42698.23,43406.55,851.39
2025-07-05 06:27:01,43326.8,44312.39,43253.09,44240.05,1540.6
2025-07-05 07:27:01,44177.27,45880.93,44100.19,45844.41,1761.44
2025-07-05 08:27:01,45729.02,46607.38,45677.95,46390.35,1243.69
2025-07-05 09:27:01,46485.11,47428.34,46276.25,47225.89,1520.33
2025-07-05 10:27:01,47423.14,48214.27,46995.48,47188.94,1311.91
2025-07-05 11:27:01,47219.87,47602.14,44425.19,44508.03,2217.34
2025-07-05 12:27:01,44590.3,45009.5,44555.02,44926.21,1653.98
2025-07-05 13:27:01,45003.35,45400.23,44788.47,45313.77,1206.78
2025-07-05 14:27:01,45292.5,45717.53,45284.38,45624.24,1300.11
2025-07-05 15:27:01,45757.84,45955.34,45058.78,45066.56,1824.64
2025-07-05 16:27:01,45156.41,45904.15,42564.49,43299.05,2490.96
2025-07-05 17:27:01,43394.0,44229.2,43268.71,43920.95,1998.91
2025-07-05 18:27:01,43865.99,44509.54,43771.63,43928.26,1097.09
2025-07-05 19:27:01,43924.49,45212.97,42731.67,45121.91,1379.64
2025-07-05 20:27:01,45127.15,46135.13,45063.74,45212.93,1500.47
2025-07-05 21:27:01,45321.45,45409.34,45088.88,45291.06,1347.56
2025-07-05 22:27:01,45246.51,46690.93,45042.44,46562.78,1366.82
2025-07-05 23:27:01,46506.46,46645.5,45914.9,46041.24,1719.52
2025-07-06 00:27:01,45838.15,46187.95,45770.08,46165.55,1313.55
2025-07-06 01:27:01,46220.84,46275.0,45775.98,45782.54,1806.22
2025-07-06 02:27:01,45843.74,46592.21,44502.77,45222.32,1935.55
2025-07-06 03:27:01,45259.38,45798.1,44161.58,44806.04,830.43
2025-07-06 04:27:01,44728.87,45532.16,44432.44,45180.21,2050.26
2025-07-06 05:27:01,45333.82,46425.04,43779.3,44489.67,1718.33
2025-07-06 06:27:01,44585.01,45373.11,44381.19,45238.28,1039.22
2025-07-06 07:27:01,45139.69,45219.54,44112.62,44270.47,2220.26
2025-07-06 08:27:01,44200.99,44342.47,44146.46,44209.33,1547.15
2025-07-06 09:27:01,44254.5,44749.38,43560.72,43729.74,1720.97
2025-07-06 10:27:01,43819.88,45667.91,43526.54,45235.04,1305.44
2025-07-06 11:27:01,45289.07,45710.25,44977.38,45595.73,957.69
2025-07-06 12:27:01,45509.25,47429.9,44713.31,46596.2,2033.28
2025-07-06 13:27:01,46620.47,46741.98,45553.1,45695.72,655.17
2025-07-06 14:27:01,45646.48,45918.07,45270.28,45903.66,913.84
2025-07-06 15:27:01,45912.41,47594.55,45032.64,47278.06,2377.15
2025-07-06 16:27:01,47253.14,47960.7,46658.1,47422.52,1800.42
2025-07-06 17:27:01,47467.03,48197.27,47349.39,48113.91,2270.68
2025-07-06 18:27:01,47966.15,48362.12,47407.92,47834.84,1835.96
2025-07-06 19:27:01,47737.57,49997.47,47109.81,49958.41,2455.13
2025-07-06 20:27:01,49934.02,51675.25,49337.19,51389.97,1095.29
2025-07-06 21:27:01,51453.9,51559.51,50770.88,50776.27,1986.9
2025-07-06 22:27:01,50911.23,51546.48,49397.83,50102.11,2082.19
2025-07-06 23:27:01,50116.63,51747.7,49701.88,51038.11,1848.13
2025-07-07 00:27:01,51040.55,52232.22,50641.83,52079.33,2277.39
2025-07-07 01:27:01,52117.62,52492.95,49264.9,51030.64,2382.89
2025-07-07 02:27:01,50816.31,51699.85,49818.19,50603.63,1447.9
2025-07-07 03:27:01,50801.41,50925.33,50261.33,50329.57,2090.17
2025-07-07 04:27:01,50278.66,50467.61,47768.15,48029.04,2237.3
2025-07-07 05:27:01,47957.72,48687.45,45670.36,46358.05,1025.55
2025-07-07 06:27:01,46313.05,46859.03,43737.03,44538.02,2429.09
2025-07-07 07:27:01,44676.46,44961.81,43170.61,43443.93,2476.96
2025-07-07 08:27:01,43518.13,43905.79,43112.4,43431.33,745.11
2025-07-07 09:27:01,43464.88,44034.17,43000.37,43577.22,1059.07
2025-07-07 10:27:01,43559.4,45851.87,43482.64,45846.11,955.92
2025-07-07 11:27:01,45742.44,46564.63,43795.51,44639.71,986.63
2025-07-07 12:27:01,44695.3,45977.79,43791.25,45655.07,2424.44
2025-07-07 13:27:01,45678.18,45824.44,45238.14,45308.01,1914.61
2025-07-07 14:27:01,45382.35,45437.88,45282.34,45293.44,2001.47
2025-07-07 15:27:01,45274.79,46155.45,45007.13,46065.25,991.41
2025-07-07 16:27:01,45996.47,46177.25,45476.31,45544.28,825.09
2025-07-07 17:27:01,45538.65,46061.03,45295.12,45976.11,1084.42
2025-07-07 18:27:01,46020.2,46187.1,45959.12,46077.6,895.73
2025-07-07 19:27:01,46035.56,46513.57,45585.86,46396.56,776.87
2025-07-07 20:27:01,46413.39,47056.33,46329.55,46588.37,647.63
2025-07-07 21:27:01,46641.77,50686.23,46519.49,49969.59,2349.27
2025-07-07 22:27:01,49791.11,49924.65,48368.49,48946.85,1064.84
2025-07-07 23:27:01,48938.96,49200.27,47538.92,48240.11,669.07
2025-07-08 00:27:01,48159.74,48523.34,46503.75,47078.77,1667.01
2025-07-08 01:27:01,47124.16,47449.03,45972.15,46529.02,1982.46
2025-07-08 02:27:01,46563.33,47843.85,45448.36,45983.11,891.53
2025-07-08 03:27:01,45978.29,48396.75,45217.94,47958.47,1490.91
2025-07-08 04:27:01,48121.92,49639.72,47686.28,49099.8,1420.97
2025-07-08 05:27:01,49075.9,50391.06,47769.4,48011.97,1644.6
2025-07-08 06:27:01,47983.18,48398.57,47051.98,47598.96,912.38
2025-07-08 07:27:01,47739.56,48623.91,47143.56,48476.47,897.98
2025-07-08 08:27:01,48363.25,48464.48,48088.75,48173.37,1806.82
2025-07-08 09:27:01,48066.92,49514.1,47593.28,49291.72,1318.91
2025-07-08 10:27:01,49313.46,49680.74,49111.02,49547.37,1774.24
2025-07-08 11:27:01,49438.14,49523.98,46211.6,46555.45,1384.42
2025-07-08 12:27:01,46618.9,47431.26,46236.68,47430.97,1983.09
2025-07-08 13:27:01,47370.52,50192.97,46987.12,49692.65,954.72
2025-07-08 14:27:01,49738.2,50596.45,48458.61,48495.95,1171.26
2025-07-08 15:27:01,48524.29,48717.9,47812.49,48005.37,1816.34
2025-07-08 16:27:01,47987.39,48561.38,47839.11,48393.35,1513.41
2025-07-08 17:27:01,48342.42,50294.88,48051.31,48883.65,606.79
2025-07-08 18:27:01,49019.39,49775.7,48807.02,49634.11,1601.11
2025-07-08 19:27:01,49684.57,52581.74,49626.88,52498.72,2078.21
2025-07-08 20:27:01,52910.97,53616.44,52094.66,52229.73,606.66
2025-07-08 21:27:01,52170.21,52714.8,50419.78,50671.38,978.66
2025-07-08 22:27:01,50704.78,51201.45,49619.44,49862.43,1896.3
2025-07-08 23:27:01,49789.53,49979.04,49017.03,49175.31,2127.33
2025-07-09 00:27:01,49249.85,49300.92,49081.61,49096.4,1794.51
2025-07-09 01:27:01,49025.81,52678.4,48993.98,52313.52,3244.72
2025-07-09 02:27:01,52391.47,53486.16,51341.98,51653.42,1616.84
2025-07-09 03:27:01,51743.21,53143.34,50641.61,51964.18,1677.3
2025-07-09 04:27:01,51916.83,52076.44,51407.6,51927.58,516.49
2025-07-09 05:27:01,52018.56,54055.65,51645.42,52871.06,1175.47
2025-07-09 06:27:01,53026.78,56154.29,52960.79,56042.36,1592.34
2025-07-09 07:27:01,56114.14,56207.19,55264.78,55403.82,838.39
2025-07-09 08:27:01,55382.71,55556.16,53515.65,54631.52,1328.78
2025-07-09 09:27:01,54611.1,55892.22,53948.17,55308.07,1838.93
2025-07-09 10:27:01,55127.71,57911.1,54086.79,56759.46,2119.69
2025-07-09 11:27:01,56651.74,60983.43,56421.95,60878.9,3218.79
